fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,unique_session_id,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_label,eCommerceAction_step,eCommerceAction_option
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,15190000,,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,971362,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,971362,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,971362,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,916337,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,27180000,,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,,,Checkout Review,,/revieworder.html,5,Check out,3,Review
00122544416887869,Direct,916337,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,40770000,,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,,,Checkout Review,,/revieworder.html,5,Check out,3,Review
00122544416887869,Direct,916337,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,,,Checkout Review,,/revieworder.html,5,Check out,3,Review
00122544416887869,Direct,758674,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,27180000,,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,,,Payment Method,,/payment.html,5,Check out,2,Payment
00122544416887869,Direct,758674,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,,,Payment Method,,/payment.html,5,Check out,2,Payment
00122544416887869,Direct,758674,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,40770000,,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,,,Payment Method,,/payment.html,5,Check out,2,Payment
00122544416887869,Direct,144300,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,Product detail views,1,
00122544416887869,Direct,323062,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAAX0622,Google Infant Short Sleeve Tee White,Home/Apparel/Kid's/Kid's-Infant/,(not set),,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,Product detail views,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,29990000,,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,29990000,,GGOEGAAX0353,Google Vintage Henley Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,19990000,,GGOEGAAX0329,Android Men's Long & Lean Badge Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
